college,department,course_id,course_code,memo,summary,name,chinese_name,limit,reg_num,time,credit,hours,lecturer,type
physical_education_office,Physical Education Office,563013.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,47.0,M12-PE[GF],0.0,2.0,江竹偉,Required
physical_education_office,Physical Education Office,563014.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,44.0,M78-PE[GF],0.0,2.0,留鼎淙,Required
physical_education_office,Physical Education Office,563015.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,34.0,M78-PE[GF],0.0,2.0,詹富鈞,Required
physical_education_office,Physical Education Office,563016.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,64.0,F78-PE[GF],0.0,2.0,陳玫伶,Required
physical_education_office,Physical Education Office,563017.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,58.0,R12-PE[GF],0.0,2.0,陳玫伶,Required
physical_education_office,Physical Education Office,563018.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,52.0,M12-PE[GF],0.0,2.0,張祐華,Required
physical_education_office,Physical Education Office,563019.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,49.0,M12-PE[GF],0.0,2.0,陳奐杰,Required
physical_education_office,Physical Education Office,563020.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,48.0,M56-PE[GF],0.0,2.0,詹富鈞,Required
physical_education_office,Physical Education Office,563021.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,46.0,F78-PE[GF],0.0,2.0,留鼎淙,Required
physical_education_office,Physical Education Office,563022.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,52.0,R34-PE[GF],0.0,2.0,陳忠強,Required
physical_education_office,Physical Education Office,563023.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,48.0,R34-PE[GF],0.0,2.0,江竹偉,Required
physical_education_office,Physical Education Office,563024.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,67.0,R34-PE[GF],0.0,2.0,陳玫伶,Required
physical_education_office,Physical Education Office,563025.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,48.0,M56-PE[GF],0.0,2.0,留鼎淙,Required
physical_education_office,Physical Education Office,563026.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,50.0,W34-PE[GF],0.0,2.0,張祐華,Required
physical_education_office,Physical Education Office,563027.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,33.0,W34-PE[GF],0.0,2.0,詹富鈞,Required
physical_education_office,Physical Education Office,563028.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,37.0,R34-PE[GF],0.0,2.0,張振興,Required
physical_education_office,Physical Education Office,563029.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,36.0,F56-PE[GF],0.0,2.0,陳玫伶,Physical Education
physical_education_office,Physical Education Office,563030.0,GEPE00001,,,"Physical Education
",大一體育,Unlimited,22.0,M78-PE[GF],0.0,2.0,張振興,Required
physical_education_office,Physical Education Office,563031.0,GEPE10023,,,"Basketball
",體育－籃球甲,40,37.0,T78-PE[GF],0.0,2.0,陳忠強,Required
physical_education_office,Physical Education Office,563032.0,GEPE10046,,,"Volleyball
",體育－排球甲,40,40.0,T78-PE[GF],0.0,2.0,張振興,Required
physical_education_office,Physical Education Office,563033.0,GEPE10068,,,"Pilates
",皮拉提斯,40,39.0,T78-PE[GF],0.0,2.0,黃惠芝,Required
physical_education_office,Physical Education Office,563034.0,GEPE10060,,,"Baseball
",體育－棒球甲,40,39.0,T78-PE[GF],0.0,2.0,黃杉楹,Required
physical_education_office,Physical Education Office,563035.0,GEPE10050,綜合球館二樓網球場,,"Tennis
",體育－網球甲,32,29.0,T78-PE[GF],0.0,2.0,詹益欣,Required
physical_education_office,Physical Education Office,563036.0,GEPE10005,,,"Table Tennis
",桌球,40,40.0,T78-PE[GF],0.0,2.0,游鳳芸,Required
physical_education_office,Physical Education Office,563037.0,GEPE10056,綜合球館B1羽球場,,"Badminton
",體育－羽球甲A,36,35.0,T78-PE[GF],0.0,2.0,廖威彰,Required
physical_education_office,Physical Education Office,563038.0,GEPE10072,東區羽球館,,"Badminton
",羽球甲B,36,34.0,T78-PE[GF],0.0,2.0,王志全,Required
physical_education_office,Physical Education Office,563039.0,GEPE10069,,,"Exercise walking and jogging
",健走與慢跑,40,40.0,T78-PE[GF],0.0,2.0,江竹偉,Physical Education
physical_education_office,Physical Education Office,563040.0,GEPE10022,,,"Fundamental Swimming
",體育－游泳初學乙,40,37.0,T78-PE[GF],0.0,2.0,林國威,Required
physical_education_office,Physical Education Office,563041.0,GEPE10021,,,"Fundamental Swimming
",體育－游泳初學甲,40,22.0,T56-PE[GF],0.0,2.0,林國威,Required
physical_education_office,Physical Education Office,563042.0,GEPE10023,,,"Basketball
",體育－籃球甲,40,29.0,T56-PE[GF],0.0,2.0,陳忠強,Required
physical_education_office,Physical Education Office,563043.0,GEPE10046,,,"Volleyball
",體育－排球甲,40,39.0,T56-PE[GF],0.0,2.0,張振興,Required
physical_education_office,Physical Education Office,563044.0,GEPE10071,體育館B1韻律教室,,"Aerobic dance
",有氧舞蹈,40,25.0,T56-PE[GF],0.0,2.0,黃惠芝,Required
physical_education_office,Physical Education Office,563045.0,GEPE10060,,,"Baseball
",體育－棒球甲,40,37.0,T56-PE[GF],0.0,2.0,黃杉楹,Required
physical_education_office,Physical Education Office,563046.0,GEPE10050,,,"Tennis
",體育－網球甲,32,28.0,T56-PE[GF],0.0,2.0,詹益欣,Required
physical_education_office,Physical Education Office,563047.0,GEPE10005,,,"Table Tennis
",桌球,40,39.0,T56-PE[GF],0.0,2.0,游鳳芸,Required
physical_education_office,Physical Education Office,563048.0,GEPE10056,綜合球館B1,,"Badminton
",體育－羽球甲A,36,36.0,T56-PE[GF],0.0,2.0,廖威彰,Required
physical_education_office,Physical Education Office,563049.0,GEPE10072,東區羽球館,,"Badminton
",羽球甲B,36,33.0,T56-PE[GF],0.0,2.0,王志全,Required
physical_education_office,Physical Education Office,563050.0,GEPE10025,,,"Basketball
",體育－籃球乙,40,40.0,F34-PE[GF],0.0,2.0,鄭智仁,Required
physical_education_office,Physical Education Office,563051.0,GEPE10047,,,"Volleyball
",體育－排球乙,40,39.0,F34-PE[GF],0.0,2.0,李建毅,Required
physical_education_office,Physical Education Office,563052.0,GEPE10055,,,"Football
",體育－足球乙,40,41.0,F34-PE[GF],0.0,2.0,張生平,Required
physical_education_office,Physical Education Office,563053.0,GEPE10061,,,"Softball
",體育－壘球甲,40,40.0,F34-PE[GF],0.0,2.0,黃杉楹,Required
physical_education_office,Physical Education Office,563054.0,GEPE10052,綜合球館二樓,,"Tennis
",體育－網球乙Ａ,32,32.0,F34-PE[GF],0.0,2.0,伍啟萌,Required
physical_education_office,Physical Education Office,563055.0,GEPE10053,西區網球場,,"Tennis
",體育－網球乙Ｂ,32,30.0,F34-PE[GF],0.0,2.0,詹益欣,Required
physical_education_office,Physical Education Office,563056.0,GEPE10063,第一堂課程在交大校區田徑場集合。修習交大校區開設之高爾夫球課程同學，需自行前往上課地點、自備球桿及自付練習場費用。 (上課地點：高仕高爾夫竹科練習場-新竹市東區湖濱三路1號，電話：03-5678928),,"Golf
",體育－高爾夫球丁,40,38.0,F34-PE[GF],0.0,2.0,陳忠強,Required
physical_education_office,Physical Education Office,563057.0,GEPE10058,綜合球館B1,,"Badminton
",體育－羽球乙A,36,36.0,F34-PE[GF],0.0,2.0,廖威彰,Required
physical_education_office,Physical Education Office,563058.0,GEPE10059,東區羽球館,,"Badminton
",體育－羽球乙B,36,36.0,F34-PE[GF],0.0,2.0,王志全,Required
physical_education_office,Physical Education Office,563059.0,GEPE10006,,,"swim
",游泳,40,39.0,F34-PE[GF],0.0,2.0,徐國陽,Required
physical_education_office,Physical Education Office,563060.0,GEPE10025,,,"Basketball
",體育－籃球乙,40,33.0,F12-PE[GF],0.0,2.0,鄭智仁,Required
physical_education_office,Physical Education Office,563061.0,GEPE10047,,,"Volleyball
",體育－排球乙,40,41.0,F12-PE[GF],0.0,2.0,李建毅,Required
physical_education_office,Physical Education Office,563062.0,GEPE10055,,,"Football
",體育－足球乙,40,42.0,F12-PE[GF],0.0,2.0,張生平,Required
physical_education_office,Physical Education Office,563063.0,GEPE10061,,,"Softball
",體育－壘球甲,40,39.0,F12-PE[GF],0.0,2.0,黃杉楹,Physical Education
physical_education_office,Physical Education Office,563064.0,GEPE10051,,,"Tennis
",體育－網球乙,32,32.0,F12-PE[GF],0.0,2.0,詹益欣,Required
physical_education_office,Physical Education Office,563065.0,GEPE10057,,,"Badminton
",體育－羽球乙,36,35.0,F12-PE[GF],0.0,2.0,廖威彰,Required
physical_education_office,Physical Education Office,563066.0,GEPE10006,,,"swim
",游泳,40,40.0,F12-PE[GF],0.0,2.0,徐國陽,Required
physical_education_office,Physical Education Office,563067.0,GEPE10064,,,"Golf
",體育－高爾夫球丙,40,39.0,F12-PE[GF],0.0,2.0,陳忠強,Required
physical_education_office,Physical Education Office,563068.0,GEPE10050,,,"Tennis
",體育－網球甲,32,29.0,M56-PE[GF],0.0,2.0,伍啟萌,Required
physical_education_office,Physical Education Office,563069.0,GEPE10051,,,"Tennis
",體育－網球乙,32,32.0,M78-PE[GF],0.0,2.0,伍啟萌,Required
physical_education_office,Physical Education Office,563070.0,GEPE10014,體育館B1體適能教室,,"Aerobic dance
",體育－有氧舞蹈甲,40,36.0,T78-PE[GF],0.0,2.0,巫慧萍,Required
physical_education_office,Physical Education Office,563071.0,GEPE10061,,,"Softball
",體育－壘球甲,40,40.0,R56-PE[GF],0.0,2.0,黃杉楹,Required
physical_education_office,Physical Education Office,563072.0,GEPE10034,體育館B1重量訓練室,,"Fitness and strength training
",體育－健康體能與肌力訓練甲,40,39.0,R56-PE[GF],0.0,2.0,廖威彰,Required
physical_education_office,Physical Education Office,563073.0,GEPE10049,,,"Tennis
",體育－網球丙,32,32.0,R56-PE[GF],0.0,2.0,伍啟萌,Required
physical_education_office,Physical Education Office,563074.0,GEPE10023,,,"Basketball
",體育－籃球甲,40,40.0,R56-PE[GF],0.0,2.0,鄭智仁,Required
physical_education_office,Physical Education Office,563075.0,GEPE10062,,,"Softball
",體育－壘球乙,40,34.0,R78-PE[GF],0.0,2.0,黃杉楹,Required
physical_education_office,Physical Education Office,563076.0,GEPE10009,東區羽球館,,"Badminton
",羽球,36,36.0,F56-PE[GF],0.0,2.0,王志全,Required
physical_education_office,Physical Education Office,563077.0,GEPE10048,,,"Tennis
",體育－網球丁,32,32.0,F56-PE[GF],0.0,2.0,伍啟萌,Required
physical_education_office,Physical Education Office,563078.0,GEPE10015,體育館B1體適能教室,,"Aerobic dance
",體育－有氧舞蹈乙,40,39.0,F56-PE[GF],0.0,2.0,巫慧萍,Required
physical_education_office,Physical Education Office,563079.0,GEPE10026,,,"Table tennis
",體育－桌球甲,40,35.0,R78-PE[GF],0.0,2.0,游鳳芸,Required
physical_education_office,Physical Education Office,563080.0,GEPE10027,,,"Table tennis
",體育－桌球乙,40,40.0,F12-PE[GF],0.0,2.0,游鳳芸,Required
physical_education_office,Physical Education Office,563081.0,GEPE10043,,,"Female Tennis
",體育－女生網球,32,28.0,W56-PE[GF],0.0,2.0,伍啟萌,Required
physical_education_office,Physical Education Office,563082.0,GEPE10044,綜合球館B1,,"Female Badminton
",體育－女生羽球,36,35.0,R56-PE[GF],0.0,2.0,王志全,Required
physical_education_office,Physical Education Office,563083.0,GEPE10041,,,"Female Volleyball
",體育－女生排球甲,40,40.0,W56-PE[GF],0.0,2.0,李建毅,Required
physical_education_office,Physical Education Office,563084.0,GEPE10042,,,"Female Volleyball
",體育－女生排球乙,40,33.0,R56-PE[GF],0.0,2.0,李建毅,Required
physical_education_office,Physical Education Office,563085.0,GEPE10070,體育館B1體適能教室,,"Female Basic Rhythmic Movement
",女生基礎律動,40,39.0,W56-PE[GF],0.0,2.0,巫慧萍,Required
physical_education_office,Physical Education Office,563086.0,GEPE10040,體育館B1體適能教室,,"Female Yoga
",體育－女生瑜伽,40,40.0,R56-PE[GF],0.0,2.0,巫慧萍,Required
physical_education_office,Physical Education Office,563087.0,GEPE10038,,,"Female Table tennis
",體育－女生桌球甲,40,36.0,W56-PE[GF],0.0,2.0,游鳳芸,Required
physical_education_office,Physical Education Office,563088.0,GEPE10039,,,"Female Table tennis
",體育－女生桌球乙,40,37.0,R56-PE[GF],0.0,2.0,游鳳芸,Required
physical_education_office,Physical Education Office,563089.0,GEPE10037,,,"Female Basketball
",體育－女生籃球,40,31.0,W56-PE[GF],0.0,2.0,鄭智仁,Required
physical_education_office,Physical Education Office,563090.0,GEPE10016,體育館排球場,,"Tai Chi
",體育－養生太極甲,40,37.0,T12-PE[GF],0.0,2.0,徐卉宣,Required
physical_education_office,Physical Education Office,563091.0,GEPE10017,體育館排球場,,"Tai Chi
",體育－養生太極乙,40,39.0,T34-PE[GF],0.0,2.0,徐卉宣,Required
physical_education_office,Physical Education Office,563092.0,GEPE10020,,,"Swimming
",體育－游泳,40,38.0,T34-PE[GF],0.0,2.0,林國威,Required
physical_education_office,Physical Education Office,563093.0,GEPE10028,,,"MV dance
",體育－MV熱舞,40,40.0,W12-PE[GF],0.0,2.0,林怡君,Required
physical_education_office,Physical Education Office,563094.0,GEPE10032,,,"Fitness
",體育－健康體適能甲,40,39.0,W34-PE[GF],0.0,2.0,林怡君,Required
physical_education_office,Physical Education Office,563095.0,GEPE10033,,,"Fitness
",體育－健康體適能乙,40,41.0,W56-PE[GF],0.0,2.0,張振興,Required
physical_education_office,Physical Education Office,563096.0,GEPE10065,第一堂課程在交大校區田徑場集合。修習交大校區開設之高爾夫球課程同學，需自行前往上課地點、自備球桿及自付練習場費用。 (上課地點：高仕高爾夫竹科練習場-新竹市東區湖濱三路1號，電話：03-5678928),,"Golf
",體育－高爾夫球甲,40,32.0,R12-PE[GF],0.0,2.0,張嘉洲,Required
physical_education_office,Physical Education Office,563097.0,GEPE10066,第一堂課程在交大校區田徑場集合。修習交大校區開設之高爾夫球課程同學，需自行前往上課地點、自備球桿及自付練習場費用。 (上課地點：高仕高爾夫竹科練習場-新竹市東區湖濱三路1號，電話：03-5678928),,"Golf
",體育－高爾夫球乙,40,37.0,R34-PE[GF],0.0,2.0,張嘉洲,Required
physical_education_office,Physical Education Office,563098.0,GEPE10035,體育館B1重量訓練室,,"Fitness and strength training
",體育－健康體能與肌力訓練乙,40,38.0,R78-PE[GF],0.0,2.0,廖威彰,Required
physical_education_office,Physical Education Office,563099.0,GEPE10029,體育館B1體適能教室,,"Yoga
",體育－瑜珈,40,40.0,F34-PE[GF],0.0,2.0,巫慧萍,Required
physical_education_office,Physical Education Office,563100.0,GEPE10031,體育館B1重量訓練室,,"Fitness
",體育－健康體適能丙,40,40.0,F56-PE[GF],0.0,2.0,江竹偉,Required
physical_education_office,Physical Education Office,563101.0,GEPE10018,體育館B1韻律教室,,"Chinese Martial Arts
",體育－國術甲,40,38.0,F56-PE[GF],0.0,2.0,徐卉宣,Required
physical_education_office,Physical Education Office,563102.0,GEPE10019,體育館B1韻律教室,,"Chinese Martial Arts
",體育－國術乙,40,39.0,F78-PE[GF],0.0,2.0,徐卉宣,Required
physical_education_office,Physical Education Office,563103.0,GEPE10030,體育館B1體適能教室,,"Fitness
",體育－健康體適能丁,40,39.0,R34-PE[GF],0.0,2.0,鄭智仁,Required
physical_education_office,Physical Education Office,563104.0,GEPE10036,身心障礙或持有醫院證明不宜上一般體育課者，需向體育教育中心申請統一編入「適應體育」上課。,,"Adapted Physical Education
",體育－適應體育,Unlimited,10.0,W78-PE[GF],0.0,2.0,詹益欣,Required
physical_education_office,Physical Education Office,563105.0,GEPE20008,交大校區,,"Basketball team(Male)
",體育－籃球校隊(男),Unlimited,23.0,,0.0,2.0,陳忠強,Required
physical_education_office,Physical Education Office,563106.0,GEPE20011,交大校區,,"Volleyball team(Male)
",體育－排球校隊(男),Unlimited,16.0,,0.0,2.0,張振興,Required
physical_education_office,Physical Education Office,563107.0,GEPE20015,交大校區,,"Soccer team(Male)
",體育－足球校隊(男),Unlimited,18.0,,0.0,2.0,體育室C,Required
physical_education_office,Physical Education Office,563108.0,GEPE20018,交大校區,,"Baseball team(Male)
",體育－棒球校隊(男),Unlimited,18.0,,0.0,2.0,黃杉楹,Required
physical_education_office,Physical Education Office,563109.0,GEPE20013,交大校區,,"Tennis team(Male)
",體育－網球校隊(男),Unlimited,27.0,,0.0,2.0,詹益欣,Required
physical_education_office,Physical Education Office,563110.0,GEPE20016,交大校區,,"Badminton team(Male)
",體育－羽球校隊(男),Unlimited,19.0,,0.0,2.0,王志全,Required
physical_education_office,Physical Education Office,563111.0,GEPE20010,交大校區,,"Table Tennis team(Male)
",體育－桌球校隊(男),Unlimited,23.0,,0.0,2.0,游鳳芸,Required
physical_education_office,Physical Education Office,563112.0,GEPE20006,交大校區,,"Track & Field team
",體育－田徑校隊,Unlimited,25.0,,0.0,2.0,江竹偉,Required
physical_education_office,Physical Education Office,563113.0,GEPE20005,交大校區,,"Arch team
",體育－射箭校隊,Unlimited,15.0,,0.0,2.0,體育室C,Required
physical_education_office,Physical Education Office,563114.0,GEPE20007,交大校區,,"Swimming team
",體育－游泳校隊,Unlimited,16.0,,0.0,2.0,巫慧萍,Required
physical_education_office,Physical Education Office,563115.0,GEPE20009,交大校區,,"Basketball team(Female)
",體育－籃球校隊(女),Unlimited,11.0,,0.0,2.0,鄭智仁,Required
physical_education_office,Physical Education Office,563116.0,GEPE20012,交大校區,,"Volleyball team(Female)
",體育－排球校隊(女),Unlimited,17.0,,0.0,2.0,李建毅,Required
physical_education_office,Physical Education Office,563117.0,GEPE20014,交大校區,,"Tennis team(Female)
",體育－網球校隊(女),Unlimited,13.0,,0.0,2.0,伍啟萌,Required
physical_education_office,Physical Education Office,563118.0,GEPE20017,交大校區,,"Badminton team(Female)
",體育－羽球校隊(女),Unlimited,17.0,,0.0,2.0,廖威彰,Required
physical_education_office,Physical Education Office,563119.0,GEPE20019,綜合球館B1,,"Advanced Badminton
",競技羽球(二),24,0.0,R78-PE[GF],1.0,2.0,王志全,Elective
physical_education_office,Physical Education Office,563120.0,GEPE20020,,,"Advanced Basketball
",競技籃球(二),30,0.0,R78-PE[GF],1.0,2.0,陳忠強,Elective
physical_education_office,Physical Education Office,563121.0,GEPE20021,綜合球館2樓,,"Advanced Tennis
",競技網球(二),30,0.0,R78-PE[GF],1.0,2.0,詹益欣,Elective
physical_education_office,Physical Education Office,563122.0,GEPE20022,,,"Advanced Volleyball
",競技排球(二),30,0.0,Wab-PE[GF],1.0,2.0,張振興,Required
physical_education_office,Physical Education Office,563123.0,GEPE00001,(陽明校區)(醫一甲)上課地點：活動中心綜合球場。,,"Physical Education
",大一體育,Unlimited,0.0,F56-PhE[YM],0.0,2.0,陳著,Required
physical_education_office,Physical Education Office,563124.0,GEPE00001,(陽明校區)(醫一乙)上課地點：山下排球場。,,"Physical Education
",大一體育,Unlimited,0.0,F78-PhE[YM],0.0,2.0,藍于青,Physical Education
physical_education_office,Physical Education Office,563125.0,GEPE00001,(陽明校區)(醫一丙)上課地點：山下網球場。,,"Physical Education
",大一體育,Unlimited,0.0,M56-PhE[YM],0.0,2.0,黃中興,Physical Education
physical_education_office,Physical Education Office,563126.0,GEPE00001,(陽明校區)(醫一丁)上課地點：活動中心綜合球場。,,"Physical Education
",大一體育,Unlimited,0.0,M78-PhE[YM],0.0,2.0,陳厚諭,Physical Education
physical_education_office,Physical Education Office,563127.0,GEPE00001,(陽明校區)(牙醫一)上課地點：活動中心綜合球場。,,"Physical Education
",大一體育,Unlimited,0.0,M56-PhE[YM],0.0,2.0,徐煒杰,Physical Education
physical_education_office,Physical Education Office,563128.0,GEPE00001,(陽明校區)(醫技一)上課地點：山下排球場。,,"Physical Education
",大一體育,Unlimited,0.0,T78-PhE[YM],0.0,2.0,林正仰,Physical Education
physical_education_office,Physical Education Office,563129.0,GEPE00001,(陽明校區)(醫放一)上課地點：山頂運動場。,,"Physical Education
",大一體育,Unlimited,34.0,Tyz-PhE[YM],0.0,2.0,林昭光,Physical Education
physical_education_office,Physical Education Office,563130.0,GEPE00001,(陽明校區)(護理一)上課地點：山下網球場。,,"Physical Education
",大一體育,Unlimited,0.0,W78-PhE[YM],0.0,2.0,黃中興,Physical Education
physical_education_office,Physical Education Office,563131.0,GEPE00001,(陽明校區)(物輔一)上課地點：山下排球場。,,"Physical Education
",大一體育,Unlimited,0.0,T34-PhE[YM],0.0,2.0,藍于青,Physical Education
physical_education_office,Physical Education Office,563132.0,GEPE00001,(陽明校區)(生科不分一)上課地點：活動中心綜合球場。,,"Physical Education
",大一體育,Unlimited,0.0,M34-PhE[YM],0.0,2.0,許錫賢,Physical Education
physical_education_office,Physical Education Office,563133.0,GEPE00001,(陽明校區)(醫工一)上課地點：活動中心綜合球場。,,"Physical Education
",大一體育,Unlimited,0.0,T78-PhE[YM],0.0,2.0,陳厚諭,Physical Education
physical_education_office,Physical Education Office,563134.0,GEPE00002,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫二A、物輔三選修，第二階段後開放選修。,,"Futsal
",五人制足球,30,0.0,M12-PhE[YM],0.0,2.0,莊泰源,Physical Education
physical_education_office,Physical Education Office,563135.0,GEPE10004,(陽明校區)上課地點：山下排球場。第一階段限醫二A、物輔三選修，第二階段後開放選修。,,"Volleyball
",排球,30,0.0,M12-PhE[YM],0.0,2.0,許錫賢,Physical Education
physical_education_office,Physical Education Office,563136.0,GEPE10011,(陽明校區)上課地點：山下網球場。第一階段限醫二A選修，第二階段後開放選修。,,"Soft Tennis
",軟式網球,30,0.0,M34-PhE[YM],0.0,2.0,莊泰源,Physical Education
physical_education_office,Physical Education Office,563137.0,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫二A選修，第二階段後開放選修。,,"Pickleball
",匹克球,30,0.0,M34-PhE[YM],0.0,2.0,林昭光,Physical Education
physical_education_office,Physical Education Office,563138.0,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限醫三選修，第二階段後開放選修。,,"Table Tennis
",桌球,30,0.0,M78-PhE[YM],0.0,2.0,黃中興,Physical Education
physical_education_office,Physical Education Office,563139.0,GEPE10013,(陽明校區)上課地點：活動中心重量訓練室。第一階段限醫三選修，第二階段後開放選修。,,"Fitness
",體適能,30,0.0,M78-PhE[YM],0.0,2.0,徐煒杰,Physical Education
physical_education_office,Physical Education Office,563140.0,GEPE10012,(陽明校區)上課地點：山頂運動場。第一階段限醫三選修，第二階段後開放選修。,,"Frisbee
",飛盤,30,0.0,M78-PhE[YM],0.0,2.0,林昭光,Physical Education
physical_education_office,Physical Education Office,563141.0,GEPE10007,(陽明校區)上課地點：山下籃球場。第一階段限醫三選修，第二階段後開放選修。,,"Basketball
",籃球,30,0.0,M78-PhE[YM],0.0,2.0,許錫賢,Physical Education
physical_education_office,Physical Education Office,563142.0,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限醫技二、三選修，第二階段後開放選修。,,"Table Tennis
",桌球,30,0.0,T12-PhE[YM],0.0,2.0,黃中興,Physical Education
physical_education_office,Physical Education Office,563143.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫技二、三選修，第二階段後開放選修。,,"Badminton
",羽球,30,0.0,T12-PhE[YM],0.0,2.0,林正仰,Physical Education
physical_education_office,Physical Education Office,563144.0,GEPE10007,(陽明校區)上課地點：活動中心綜合球場。第一階段限物輔二選修，第二階段後開放選修。,,"Basketball
",籃球,30,0.0,T34-PhE[YM],0.0,2.0,陳厚諭,Physical Education
physical_education_office,Physical Education Office,563145.0,GEPE10074,(陽明校區)上課地點：活動中心韻律教室。第一階段限牙三、生科二、不分二選修，第二階段後開放選修。,,"vital aerobic exercise
",熱力有氧,30,0.0,T56-PhE[YM],0.0,2.0,藍于青,Physical Education
physical_education_office,Physical Education Office,563146.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限牙三、生科二、不分二選修，第二階段後開放選修。,,"Badminton
",羽球,30,0.0,T56-PhE[YM],0.0,2.0,林正仰,Physical Education
physical_education_office,Physical Education Office,563147.0,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限牙三、生科二、不分二選修，第二階段後開放選修。,,"Table Tennis
",桌球,30,0.0,T56-PhE[YM],0.0,2.0,黃中興,Physical Education
physical_education_office,Physical Education Office,563148.0,GEPE10001,(陽明校區)上課地點：活動中心韻律教室。第一階段限醫工三、生科三選修，第二階段後開放選修。,,"Power Extension and Relax
",動力伸展與紓壓,30,0.0,W12-PhE[YM],0.0,2.0,藍于青,Physical Education
physical_education_office,Physical Education Office,563149.0,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫工三、生科三選修，第二階段後開放選修。,,"Pickleball
",匹克球,30,0.0,W12-PhE[YM],0.0,2.0,黃中興,Physical Education
physical_education_office,Physical Education Office,563150.0,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限牙二、醫工二選修，第二階段後開放選修。,,"Table Tennis
",桌球,30,0.0,W56-PhE[YM],0.0,2.0,黃中興,Physical Education
physical_education_office,Physical Education Office,563151.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限牙二、醫工二選修，第二階段後開放選修。,,"Badminton
",羽球,30,0.0,W56-PhE[YM],0.0,2.0,黃志成,Physical Education
physical_education_office,Physical Education Office,563152.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫放三、護二選修，第二階段後開放選修。,,"Badminton
",羽球,30,0.0,W78-PhE[YM],0.0,2.0,黃志成,Physical Education
