department,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer,type
SET,910000.0,SESE20073,,"Capstone
",專題實作,Unlimited,0.0,S567-,0.0,3.0,系統工程,Elective
SET,910001.0,SESE10225,,"System Programming
",系統程式,Unlimited,0.0,W234-,3.0,3.0,林政寬,Elective
SET,910002.0,SESE00125,,"Ceramic Materials
",陶瓷材料,Unlimited,0.0,T234-,3.0,3.0,楊朝堯,Elective
SET,910003.0,SESE10226,,"Introduction to Recent Advances in Engineering
",新興工程概論,Unlimited,0.0,Mabc-,3.0,3.0,黃衍佐,Elective
SET,910004.0,SESE10227,,"Construction Engineering Management
ENG",營建工程管理,Unlimited,25.0,M34R1-,3.0,3.0,高明秀,Required
SET,910005.0,SESE10228,,"Satellite Technology and Application
",衛星科技與應用,Unlimited,0.0,F234-,3.0,3.0,魏世昕,Elective
SET,910006.0,SESE10229,,"Numerical Methods
",數值方法,Unlimited,0.0,W234-,3.0,3.0,紀虹名,Elective
SET,910007.0,SESE10157,,"Electronics Circuits (2)
",電子學(2),Unlimited,25.0,W234-,3.0,3.0,巫朝陽,Required
SET,910008.0,SESE10045,,"Engineering Mechanics - Dynamics
",應用力學-動力學,Unlimited,19.0,T678-,3.0,3.0,金大仁,Required
SET,910009.0,SESE10231,,"Engineering Mathematics(2)
",工程數學(2),Unlimited,25.0,W678-,3.0,3.0,曾煜輝,Required
SET,910010.0,SESE10015,,"Geomorphology
",地形學,Unlimited,0.0,T234-,3.0,3.0,史天元,Elective
SET,910011.0,SESE00093,,"Calculus(2)
",微積分(2),Unlimited,0.0,M34W12-,4.0,4.0,蘇承芳,Required
SET,910012.0,SESE10055,,"General Physics(2)
",普通物理(2),Unlimited,0.0,R234-,3.0,3.0,杜建明,Required
SET,910013.0,SESE10232,,"Seminar and Lab(2)
",基礎科學講座與實驗(2),Unlimited,0.0,S234567-,0.0,3.0,劉宗哲,Required
SET,910014.0,SESE00027,,"Programming Language Tutor
",微積分輔導(2),Unlimited,0.0,Mabc-,0.0,3.0,系統工程,Elective
SET,910015.0,SESE00037,,"General Physics Tutor(2)
",普通物理輔導(2),Unlimited,0.0,Wabc-,0.0,3.0,系統工程,Elective
SET,910016.0,SESE00049,,"Programming Language Tutor
",程式語言輔導,Unlimited,0.0,Fabc-,0.0,3.0,系統工程,Elective
SET,910017.0,SESE00126,,"Intermediate English (2)
",中級英文(2),Unlimited,0.0,T89-,2.0,2.0,系統工程,Elective
SET,910018.0,SESE00052,,"English(2)
",英文(2),Unlimited,0.0,Wabc-,3.0,3.0,系統工程,Required
SET,910019.0,SESE10185,,"Ethics in Engineering
",工程倫理,Unlimited,0.0,F34-,2.0,2.0,張德仁,Required
SET,910020.0,SESE10041,,"Psychology
",心理學,Unlimited,0.0,R12-,2.0,2.0,系統工程,Required
SET,910021.0,SESE00126,,"Intermediate English (2)
",中級英文(2),Unlimited,0.0,F12-,2.0,2.0,系統工程,Elective
SET,910022.0,SESE10041,,"Psychology
",心理學,Unlimited,0.0,M34-,2.0,2.0,系統工程,Required
SET,910023.0,SESE00126,,"Intermediate English (2)
",中級英文(2),Unlimited,0.0,T56-,2.0,2.0,系統工程,Elective
SET,910024.0,SESE10041,,"Psychology
",心理學,Unlimited,0.0,R34-,2.0,2.0,系統工程,Required
SET,910025.0,SESE00126,,"Intermediate English (2)
",中級英文(2),Unlimited,0.0,T12-,2.0,2.0,系統工程,Elective
SET,910026.0,SESE10041,,"Psychology
",心理學,Unlimited,0.0,T34-,2.0,2.0,系統工程,Required
SET,910027.0,SESE00126,,"Intermediate English (2)
",中級英文(2),Unlimited,0.0,T34-,2.0,2.0,系統工程,Elective
SET,910028.0,SESE10146,,"Military Ethics
",軍事倫理學,Unlimited,24.0,F12-,2.0,2.0,系統工程,Required
SET,910029.0,SESE10146,,"Military Ethics
",軍事倫理學,Unlimited,25.0,F34-,2.0,2.0,系統工程,Required
SET,910030.0,SESE10009,,"Introdution to Philosophy
",哲學概論,Unlimited,0.0,T34-,2.0,2.0,系統工程,Required
SET,910031.0,SESE00126,,"Intermediate English (2)
",中級英文(2),Unlimited,0.0,F34-,2.0,2.0,系統工程,Elective
SET,910032.0,SESE10009,,"Introdution to Philosophy
",哲學概論,Unlimited,0.0,T12-,2.0,2.0,系統工程,Required
SET,910033.0,SESE00001,,"Chinese Modern History
",中國現代史(含國軍建軍史),Unlimited,21.0,W678-,3.0,3.0,系統工程,Required
SET,910034.0,SESE00018,,"Studies on Mainland China
",大陸問題研究,Unlimited,29.0,M567-,3.0,3.0,系統工程,Required
SET,910035.0,SESE00001,,"Chinese Modern History
",中國現代史(含國軍建軍史),Unlimited,6.0,R234-,3.0,3.0,系統工程,Required
SET,910036.0,SESE00018,,"Studies on Mainland China
",大陸問題研究,Unlimited,36.0,M567-,3.0,3.0,系統工程,Required
SET,910037.0,SESE00001,,"Chinese Modern History
",中國現代史(含國軍建軍史),Unlimited,25.0,F234-,3.0,3.0,系統工程,Required
SET,910038.0,SESE00018,,"Studies on Mainland China
",大陸問題研究,Unlimited,25.0,W234-,3.0,3.0,系統工程,Required
SET,910039.0,SESE00018,,"Studies on Mainland China
",大陸問題研究,Unlimited,32.0,T678-,3.0,3.0,系統工程,Required
SET,910040.0,SESE10243,,"General Physics Laboratory(2)
",普通物理實驗(2),Unlimited,0.0,M34-,2.0,2.0,系統工程,Required
SET,910041.0,SESE00052,,"English(2)
",英文(2),Unlimited,0.0,T12R1-,3.0,3.0,系統工程,Required
SET,910042.0,SESE00093,,"Calculus(2)
",微積分(2),Unlimited,0.0,T34R67-,4.0,4.0,張仁煦,Required
SET,910043.0,SESE00014,,"Chinese(2)
",國文(2),Unlimited,0.0,T678-,3.0,3.0,系統工程,Required
SET,910044.0,SESE00040,,"Introduction to Law
",法學概論 ,Unlimited,0.0,W12-,2.0,2.0,系統工程,Required
SET,910045.0,SESE10106,,"Int. to Programming Languages
",程式語言概論,Unlimited,0.0,F1-,1.0,1.0,張凱威,Required
SET,910046.0,SESE00093,,"Calculus(2)
",微積分(2),Unlimited,0.0,M34T12-,4.0,4.0,曾有志,Required
SET,910047.0,SESE10243,,"General Physics Laboratory(2)
",普通物理實驗(2),Unlimited,0.0,W12-,2.0,2.0,系統工程,Required
SET,910048.0,SESE00052,,"English(2)
",英文(2),Unlimited,0.0,T34R2-,3.0,3.0,系統工程,Required
SET,910049.0,SESE00040,,"Introduction to Law
",法學概論 ,Unlimited,0.0,W34-,2.0,2.0,系統工程,Required
SET,910050.0,SESE00014,,"Chinese(2)
",國文(2),Unlimited,0.0,W678-,3.0,3.0,系統工程,Required
SET,910051.0,SESE10106,,"Int. to Programming Languages
",程式語言概論,Unlimited,0.0,M9-,1.0,1.0,張凱威,Required
SET,910052.0,SESE10055,,"General Physics(2)
",普通物理(2),Unlimited,0.0,R34F1-,3.0,3.0,王哲釧,Required
SET,910053.0,SESE00040,,"Introduction to Law
",法學概論 ,Unlimited,0.0,M67-,2.0,2.0,系統工程,Required
SET,910054.0,SESE10106,,"Int. to Programming Languages
",程式語言概論,Unlimited,0.0,T2-,1.0,1.0,張凱威,Required
SET,910055.0,SESE10243,,"General Physics Laboratory(2)
",普通物理實驗(2),Unlimited,0.0,T34-,2.0,2.0,系統工程,Required
SET,910056.0,SESE00014,,"Chinese(2)
",國文(2),Unlimited,0.0,T678-,3.0,3.0,系統工程,Required
SET,910057.0,SESE00052,,"English(2)
",英文(2),Unlimited,0.0,W34R6-,3.0,3.0,系統工程,Required
SET,910058.0,SESE00093,,"Calculus(2)
",微積分(2),Unlimited,0.0,M34R12-,4.0,4.0,張枝成,Required
SET,910059.0,SESE00040,,"Introduction to Law
",法學概論 ,Unlimited,0.0,M89-,2.0,2.0,系統工程,Required
SET,910060.0,SESE10106,,"Int. to Programming Languages
",程式語言概論,Unlimited,0.0,T1-,1.0,1.0,張凱威,Required
SET,910061.0,SESE00014,,"Chinese(2)
",國文(2),Unlimited,0.0,T234-,3.0,3.0,系統工程,Required
SET,910062.0,SESE00052,,"English(2)
",英文(2),Unlimited,0.0,W12R5-,3.0,3.0,系統工程,Required
SET,910063.0,SESE10054,,"General Physics (1)
",普通物理(1),Unlimited,0.0,Tabc-,3.0,3.0,鄭根發,Required
SET,910064.0,SESE10243,,"General Physics Laboratory(2)
",普通物理實驗(2),Unlimited,0.0,F34-,2.0,2.0,賴渝翔,Required
SET,910065.0,SESE00127,,"Physical Education(8)
",體育(8),Unlimited,42.0,W12-,0.0,2.0,系統工程,Required
SET,910066.0,SESE00127,,"Physical Education(8)
",體育(8),Unlimited,32.0,R12-,0.0,2.0,系統工程,Required
SET,910067.0,SESE00127,,"Physical Education(8)
",體育(8),Unlimited,54.0,R56-,0.0,2.0,系統工程,Required
SET,910068.0,SESE00127,,"Physical Education(8)
",體育(8),Unlimited,44.0,W12-,0.0,2.0,系統工程,Required
SET,910069.0,SESE00127,,"Physical Education(8)
",體育(8),Unlimited,25.0,R12-,0.0,2.0,系統工程,Required
SET,910070.0,SESE00127,,"Physical Education(8)
",體育(8),Unlimited,24.0,R56-,0.0,2.0,系統工程,Required
SET,910071.0,SESE00128,,"Physical Education(6)
",體育(6),Unlimited,35.0,R34-,0.0,2.0,系統工程,Required
SET,910072.0,SESE00128,,"Physical Education(6)
",體育(6),Unlimited,20.0,W34-,0.0,2.0,系統工程,Required
SET,910073.0,SESE00128,,"Physical Education(6)
",體育(6),Unlimited,34.0,W34-,0.0,2.0,系統工程,Required
SET,910074.0,SESE00128,,"Physical Education(6)
",體育(6),Unlimited,49.0,R34-,0.0,2.0,系統工程,Required
SET,910075.0,SESE00128,,"Physical Education(6)
",體育(6),Unlimited,40.0,W34-,0.0,2.0,系統工程,Required
SET,910076.0,SESE00128,,"Physical Education(6)
",體育(6),Unlimited,13.0,R34-,0.0,2.0,系統工程,Required
SET,910077.0,SESE00062,,"Physical Education(4)
",體育(4),Unlimited,40.0,T34-,0.0,2.0,系統工程,Required
SET,910078.0,SESE00062,,"Physical Education(4)
",體育(4),Unlimited,16.0,T12-,0.0,2.0,系統工程,Required
SET,910079.0,SESE00062,,"Physical Education(4)
",體育(4),Unlimited,36.0,M34-,0.0,2.0,系統工程,Required
SET,910080.0,SESE00062,,"Physical Education(4)
",體育(4),Unlimited,25.0,T34-,0.0,2.0,系統工程,Required
SET,910081.0,SESE00062,,"Physical Education(4)
",體育(4),Unlimited,31.0,T12-,0.0,2.0,系統工程,Required
SET,910082.0,SESE00062,,"Physical Education(4)
",體育(4),Unlimited,32.0,T12-,0.0,2.0,系統工程,Required
SET,910083.0,SESE00060,,"Physical Education(2)
",體育(2),Unlimited,0.0,W67-,0.0,2.0,系統工程,Required
SET,910084.0,SESE00060,,"Physical Education(2)
",體育(2),Unlimited,0.0,T67-,0.0,2.0,系統工程,Required
SET,910085.0,SESE00060,,"Physical Education(2)
",體育(2),Unlimited,0.0,W67-,0.0,2.0,系統工程,Required
SET,910086.0,SESE00060,,"Physical Education(2)
",體育(2),Unlimited,0.0,T67-,0.0,2.0,系統工程,Required
SET,910087.0,SESE00012,,"Introduction to Defense Technology (2)
GECLDAST",國防科技概論(2),70,0.0,F567-EE106[GF],3.0,3.0,李永隆,Elective
SET,910088.0,SESE10113,,"Network Technology and Practice(2)
",網路技術與實務(2),Unlimited,0.0,R123-,3.0,3.0,曾建超、張凱威,Elective
SET,910089.0,SESE10113,,"Network Technology and Practice(2)
",網路技術與實務(2),Unlimited,0.0,R456-,3.0,3.0,張凱威,Elective
SET,910090.0,SESE10139,,"Mass and Energy Balances
",質能均衡,Unlimited,0.0,R12-,2.0,2.0,楊琮貿,Required
SET,910091.0,SESE20081,,"Python Programming Language
",Python程式設計,Unlimited,0.0,W234-,3.0,3.0,系統工程,Elective
SET,910092.0,SESE20218,,"Synoptic Meteorology (2)
",天氣學(2),Unlimited,3.0,T1F12-,3.0,3.0,侯昭平,Required
SET,910093.0,SESE20083,,"Case Study of Atmospheric Science(4)
",大氣科學專題實作(4),Unlimited,0.0,M567-,1.0,3.0,蔡世樵,Required
SET,910094.0,SESE20219,,"Synoptic Meteorology Laboratory(2)
",天氣學實習(2),Unlimited,3.0,W12-,1.0,2.0,林永慶,Required
SET,910095.0,SESE20220,,"Dynamic Meteorology (2)
",大氣動力學(2),Unlimited,3.0,R234-,3.0,3.0,蔡世樵,Required
SET,910096.0,SESE20086,,"Special Topics in Integration of Disaster Preventio (4)
",災害防救整合專題實作(4),Unlimited,0.0,M567-,1.0,3.0,簡志峻,Required
SET,910097.0,SESE20096,,"Geospatial Special Practice(4)
",空間科學專題實作(4),Unlimited,0.0,M567-,1.0,3.0,蔡明達,Required
SET,910098.0,SESE20087,,"Special Topics in Engineering Practices(4)
",軍事工程專題實作(4),Unlimited,0.0,M567-,1.0,3.0,張文南,Required
SET,910099.0,SESE20221,,"Global Navigation Satellite System
",全球導航衛星系統,Unlimited,6.0,T678-,3.0,3.0,黃立信,Required
SET,910100.0,SESE20222,,"Oceanographic Surveying
",海洋測量學,Unlimited,0.0,W678-,3.0,3.0,崔怡楓,Elective
SET,910101.0,SESE20090,,"Geospatial Special in Internet of Things Applicatio (4)
",智慧物聯網環境專題實作(4),Unlimited,0.0,M567-,1.0,3.0,宋欣芳,Required
SET,910102.0,SESE20223,,"Introduction to GIS
",地理資訊系統概論,Unlimited,6.0,R234-,3.0,3.0,系統工程,Required
SET,910103.0,SESE20224,,"Military Map Printing
",軍圖製印學,Unlimited,6.0,F234-,3.0,3.0,吳憲珉,Required
SET,910104.0,SESE20094,,"Special Topics in Ntegration of Environmental Information (2)
",環境資訊及工程整合專題實作(2),Unlimited,0.0,M567-,1.0,3.0,林玉菁,Required
SET,910105.0,SESE20095,,"Special Topics in Ntegration of Environmental Information (4)
",環境資訊及工程整合專題實作(4),Unlimited,0.0,M567-,1.0,3.0,蔡營寬,Required
SET,910106.0,SESE10070,,"Experiments on Materials
",材料實驗,Unlimited,16.0,T678-,1.0,3.0,黃爾文、林明憲,Required
SET,910107.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,25.0,M12-,0.0,2.0,林明憲,Required
SET,910108.0,SESE20097,,"Special Project on Explosive(4)
",火炸藥專題實作(4),Unlimited,0.0,M567-,1.0,3.0,楊琮貿,Required
SET,910109.0,SESE20098,,"Special Project on Nuclear, Biological and Chemical Defense (4)
",核生化防護專題實作(4),Unlimited,0.0,M567-,1.0,3.0,汪成斌,Required
SET,910110.0,SESE20099,,"Special Project on Materials Science & Engineering (4)
",材料科學與工程專題實作(4),Unlimited,0.0,M567-,1.0,3.0,王哲釧,Required
SET,910111.0,SESE20100,,"Special Project on Energy Conversion/ Storage Batteries(4)
",創/儲能電池專題實作(4),Unlimited,0.0,M567-,1.0,3.0,林明憲,Required
SET,910112.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,20.0,M12-,0.0,2.0,游竹淋,Required
SET,910113.0,SESE20101,,"Special Project on Explosive(2)
",火炸藥專題實作(2),Unlimited,0.0,M567-,1.0,3.0,李金樹,Required
SET,910114.0,SESE20102,,"Special Project on Nuclear, Biological and Chemical Defense (2)
",核生化防護專題實作(2),Unlimited,0.0,M567-,1.0,3.0,黃文鍵,Required
SET,910115.0,SESE20103,,"Special Project on Materials Science & Engineering (2)
",材料科學與工程專題實作(2),Unlimited,0.0,M567-,1.0,3.0,許宏華,Required
SET,910116.0,SESE20104,,"Special Project on Functional Coatings(2)
",功能性鍍膜專題實作(2),Unlimited,0.0,M567-,1.0,3.0,葛明德,Required
SET,910117.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,16.0,M12-,0.0,2.0,黃文鍵,Required
SET,910118.0,SESE00022,,"Tutor Guidance(2)
",導師輔導(2) ,Unlimited,0.0,M12-,0.0,2.0,系統工程,Required
SET,910119.0,SESE20105,,"Practice of Communication Systems(4)
",通訊系統專題實作(4),Unlimited,0.0,M567-,1.0,3.0,瞿忠正,Required
SET,910120.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,16.0,M12-,0.0,2.0,瞿忠正,Required
SET,910121.0,SESE20106,,"Practice for Applications of Wireless Communications (4)
",無線通訊應用專題實作(4),Unlimited,0.0,M567-,1.0,3.0,蘇英俊,Required
SET,910122.0,SESE20107,,"Design Topics of Microwave Devices(4)
",微波裝置專題實作(4),Unlimited,0.0,M567-,1.0,3.0,陳淑娟,Required
SET,910123.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,24.0,M12-,0.0,2.0,陳淑娟,Required
SET,910124.0,SESE20108,,"Design Topics of Microwave Devices(2)
",微波裝置專題實作(2),Unlimited,0.0,M567-,1.0,3.0,李志國,Required
SET,910125.0,SESE00022,,"Tutor Guidance(2)
",導師輔導(2) ,Unlimited,0.0,M12-,0.0,2.0,李志國,Required
SET,910126.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,25.0,M12-,0.0,2.0,聶若鹽,Required
SET,910127.0,SESE20109,,"Special Topics in Semiconductor Devices Application
",半導體元件應用專題實作(2),Unlimited,0.0,M567-,1.0,3.0,謝育立,Required
SET,910128.0,SESE20110,,"Optoelectronic application project(2)
",光電應用專題實作(2),Unlimited,0.0,M567-,1.0,3.0,葉宗翰,Required
SET,910129.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,25.0,M12-,0.0,2.0,葉宗翰,Required
SET,910130.0,SESE20111,,"Optoelectronic application project(4)
",光電應用專題實作(4),Unlimited,0.0,M567-,1.0,3.0,謝輝煌,Required
SET,910131.0,SESE20112,,"Project of Information Security(4)
",資訊安全專題實作(4),Unlimited,0.0,M567-,1.0,3.0,林宗億,Required
SET,910132.0,SESE20113,,"Special Topics for the Intelligent Robot(2)
",智慧型機器人專題實作(2),Unlimited,0.0,M567-,1.0,3.0,藍建武,Required
SET,910133.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,0.0,M12-,0.0,2.0,藍建武,Required
SET,910134.0,SESE20114,,"Special topics for the Control and Automation (4)
",控制與自動化專題實作(4),Unlimited,0.0,M567-,1.0,3.0,談光雄,Required
SET,910135.0,SESE20115,,"Applied Computer Network Project(4)
",計算機網路應用專題實作(4),Unlimited,0.0,M567-,1.0,3.0,系統工程,Required
SET,910136.0,SESE20116,,"Special topics for the Control and Automation (2)
",控制與自動化專題實作(2),Unlimited,0.0,M567-,1.0,3.0,林振輝,Required
SET,910137.0,SESE20117,,"Project of Applying Information(2)
",資訊應用專題實作(2),Unlimited,0.0,M567-,1.0,3.0,張德仁,Required
SET,910138.0,SESE20118,,"Project of Information Security(2)
",資訊安全專題實作(2),Unlimited,0.0,M567-,1.0,3.0,張克勤,Required
SET,910139.0,SESE20119,,"Practice for Applications of Wireless Communications (2)
",無線通訊應用專題實作(2),Unlimited,0.0,M567-,1.0,3.0,鄭紹宏,Required
SET,910140.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,16.0,M12-,0.0,2.0,鄭紹宏,Required
SET,910141.0,SESE20120,,"Failure Analysis of Material
",材料破損分析,Unlimited,0.0,M4R34-,3.0,3.0,劉益銘,Elective
SET,910142.0,SESE20121,,"Explosive (Chemical) Plant Design
",火藥(化)工廠設計,Unlimited,0.0,T67R7-,3.0,3.0,陸開泰,Elective
SET,910143.0,SESE20122,,"Quantum Chemistry
",量子化學,Unlimited,0.0,W467-,3.0,3.0,劉敏憲,Elective
SET,910144.0,SESE20123,,"Nuclear,Chemical,and Biological Defense
",核生化防護,Unlimited,20.0,M34-,2.0,2.0,吳國輝,Required
SET,910145.0,SESE20124,,"Heat Treatment of Steel
",熱處理學,Unlimited,0.0,M9R67-,3.0,3.0,劉益銘,Elective
SET,910146.0,SESE20125,,"Environmental Chemistry
",環境化學,Unlimited,0.0,T234-,3.0,3.0,王志嘉,Elective
SET,910147.0,SESE20126,,"Chemical Reaction Engineering
",化學反應工程,Unlimited,20.0,T89F1-,3.0,3.0,葛明德,Required
SET,910148.0,SESE20127,,"Industrial Safety and Hygiene
",工業安全及衛生,Unlimited,20.0,W12-,2.0,2.0,楊琮貿,Required
SET,910149.0,SESE20128,,"Physical Metallurgy(2)
",物理冶金(2),Unlimited,0.0,W6R12-,3.0,3.0,許宏華,Required
SET,910150.0,SESE20129,,"Organic Materials
",有機材料,Unlimited,0.0,W6R12-,3.0,3.0,蔡厚仁,Elective
SET,910151.0,SESE20130,,"Explosives Lab
",火藥學實驗,Unlimited,20.0,W789-,1.0,3.0,葛明德,Required
SET,910152.0,SESE20131,,"Detection and Decontamination of Poison Agents
",毒物偵檢與防護,Unlimited,0.0,F234-,3.0,3.0,賴政國,Required
SET,910153.0,SESE20132,,"Organic Chemistry(2)
",有機化學(2),Unlimited,0.0,M34R6-,3.0,3.0,洪耀勳,Elective
SET,910154.0,SESE20133,,"Inorganic Chemistry(2)
",無機化學,Unlimited,10.0,M9ab-,3.0,3.0,張章平,Required
SET,910155.0,SESE10027,,"Engineering Mathematics(2)
",工程數學(2) ,Unlimited,10.0,T34R6-,3.0,3.0,陸開泰,Required
SET,910156.0,SESE10053,,"General Chemistry Laboratory
",普通化學實驗,Unlimited,0.0,W34-,1.0,2.0,黃文鍵,Required
SET,910157.0,SESE10064,,"Organic Chemistry Lab.(2)
",有機化學實驗(2),Unlimited,0.0,Tabc-,1.0,3.0,游竹淋,Elective
SET,910158.0,SESE10098,,"Physical Chemistry Lab.(1)
",物理化學實驗(1),Unlimited,10.0,W123-,1.0,3.0,劉敏憲,Required
SET,910159.0,SESE20134,,"Unit Operation & Transport Phenomena (1)
",單元操作與輸送現象(1),Unlimited,16.0,W67R1-,3.0,3.0,黃其清,Required
SET,910160.0,SESE10003,,"Analytical Chemistry(2)
",儀器及分析化學(2),Unlimited,0.0,W89F1-,3.0,3.0,王志嘉,Elective
SET,910161.0,SESE10097,,"Physical Chemistry(1)
",物理化學(1),Unlimited,16.0,F234-,3.0,3.0,王哲釧,Required
SET,910162.0,SESE10110,,"Elements of X-ray Diffraction
",結晶繞射概論,Unlimited,6.0,M67W4-,3.0,3.0,劉益銘,Required
SET,910163.0,SESE10066,,"Thermodynamics of Materials(1)
",材料熱力學(1),Unlimited,6.0,M9T34-,3.0,3.0,王哲釧,Required
SET,910164.0,SESE10053,,"General Chemistry Laboratory
",普通化學實驗,Unlimited,0.0,R67-,1.0,2.0,游竹淋,Required
SET,910165.0,SESE00043,,"Environmental Protection
",環境保護  ,Unlimited,0.0,W12-,2.0,2.0,鄭根發,Elective
SET,910166.0,SESE00048,,"Technology and the Future Life
",科技與未來生活  ,Unlimited,0.0,M34-,2.0,2.0,鄭根發,Elective
SET,910167.0,SESE00043,,"Environmental Protection
",環境保護  ,Unlimited,0.0,R67-,2.0,2.0,鄭根發,Elective
SET,910168.0,SESE00048,,"Technology and the Future Life
",科技與未來生活  ,Unlimited,0.0,R12-,2.0,2.0,鄭根發,Elective
SET,910169.0,SESE00020,,"Project Management
",專案管理,Unlimited,0.0,W34-,2.0,2.0,李金樹,Elective
SET,910170.0,SESE00116,,"The Art of War and Life
",孫子兵法與人生,Unlimited,0.0,F12-,2.0,2.0,系統工程,Elective
SET,910171.0,SESE00116,,"The Art of War and Life
",孫子兵法與人生,Unlimited,0.0,F34-,2.0,2.0,系統工程,Elective
SET,910172.0,SESE00118,,"Chinese Military Literature
",中國兵書選讀,Unlimited,0.0,W12-,2.0,2.0,系統工程,Elective
SET,910173.0,SESE20135,,"Project on Structure of Military Aircraft(4)
",戰機結構專題實作(4),Unlimited,0.0,M567-,1.0,3.0,李彥宏,Required
